srcMac,,, dstMac,,, ethType,,, srcIp,,, dstIp,,, ipProto,,, srcPort,,, dstPort,,,authentication_credential,,,method,,,host,,,request-version,,,uri,,,authentication_type,,,user-agent,,
null,,,null,,,0x0800,,,54.169.65.77,,,192.168.1.143,,,6,,,80,,,52612,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.207.208,,,192.168.1.143,,,6,,,80,,,50213,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.220.147.223,,,192.168.1.143,,,6,,,80,,,48543,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.191.7,,,6,,,45224,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.191.7,,,6,,,47886,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.117.156,,,192.168.1.143,,,6,,,80,,,57629,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.77.109.183,,,192.168.1.143,,,6,,,80,,,43217,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.40.93,,,6,,,55624,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.78.233,,,6,,,39806,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.117.156,,,192.168.1.143,,,6,,,80,,,57637,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.191.7,,,6,,,45356,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.77.109.183,,,192.168.1.143,,,6,,,80,,,45860,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,192.168.1.225,,,6,,,8080,,,62517,,,username="admin", realm="TP-Link IP-Camera", nonce="effd750da5e5db3750f68e41223cf397000c2f562e1f2f07", uri="/", response="56d7e338051033246b3b19171d9433db", opaque="64943214654649846565646421", algorithm="MD5", cnonce="2ad3ed7b65e8d9563fec10f3c9a2d07c", nc=00000001, qop="auth",,,GET,,,192.168.1.143:8080,,,HTTP/1.1,,, /,,,Digest,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12,,
null,,,null,,,0x0800,,,52.221.127.70,,,192.168.1.143,,,6,,,80,,,46156,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.127.70,,,6,,,39932,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.254.170.235,,,192.168.1.143,,,6,,,80,,,49294,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.191.7,,,6,,,56748,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.254.170.235,,,6,,,41578,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.219.43,,,192.168.1.143,,,6,,,80,,,56901,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.220.147.223,,,192.168.1.143,,,6,,,80,,,49899,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,192.168.1.225,,,6,,,8080,,,62520,,,,,,GET,,,192.168.1.143:8080,,,HTTP/1.1,,, /favicon.ico,,,,,,Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_6) AppleWebKit/602.3.12 (KHTML, like Gecko) Version/10.0.2 Safari/602.3.12,,
null,,,null,,,0x0800,,,192.168.1.240,,,192.168.1.143,,,6,,,43964,,,80,,,,,,POST,,,192.168.1.143,,,HTTP/1.1,,, /wireless_status.fcgi,,,,,,Dalvik/2.1.0 (Linux; U; Android 6.0.1; SM-T810 Build/MMB29K),,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.191.7,,,6,,,58045,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.255.158.82,,,6,,,52722,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.77.191.7,,,192.168.1.143,,,6,,,80,,,50710,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.254.170.235,,,192.168.1.143,,,6,,,80,,,50241,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.207.208,,,192.168.1.143,,,6,,,80,,,40877,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.117.156,,,192.168.1.143,,,6,,,80,,,45651,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,46243,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.174.247,,,192.168.1.143,,,6,,,80,,,45512,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.174.247,,,192.168.1.143,,,6,,,80,,,46842,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.254.170.235,,,192.168.1.143,,,6,,,80,,,37295,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.77.191.7,,,192.168.1.143,,,6,,,80,,,50700,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.169.65.77,,,192.168.1.143,,,6,,,80,,,40602,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.255.158.82,,,6,,,52987,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.73.19,,,192.168.1.143,,,6,,,80,,,42301,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.76.210.173,,,192.168.1.143,,,6,,,80,,,48093,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.179.144.186,,,192.168.1.143,,,6,,,80,,,40357,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.104.38,,,6,,,46200,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.191.7,,,6,,,51366,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.77.191.7,,,192.168.1.143,,,6,,,80,,,49721,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.179.144.186,,,192.168.1.143,,,6,,,80,,,52146,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.77.191.7,,,192.168.1.143,,,6,,,80,,,54256,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.77.191.7,,,192.168.1.143,,,6,,,80,,,54259,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.220.147.223,,,192.168.1.143,,,6,,,80,,,48584,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.127.70,,,6,,,36443,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.128.65,,,6,,,58925,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.239.112,,,6,,,58733,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.191.7,,,6,,,58502,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.44.255,,,6,,,47488,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.239.112,,,6,,,49643,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.169.44.255,,,192.168.1.143,,,6,,,80,,,56727,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.117.156,,,192.168.1.143,,,6,,,80,,,56628,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.93.148,,,6,,,54575,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.179.142.25,,,192.168.1.143,,,6,,,80,,,57881,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.220.51.164,,,192.168.1.143,,,6,,,80,,,37771,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.191.7,,,6,,,48699,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.117.156,,,192.168.1.143,,,6,,,80,,,33992,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.255.230.116,,,6,,,33056,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.147.223,,,6,,,55950,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.239.112,,,6,,,60922,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,33689,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.221.127.70,,,192.168.1.143,,,6,,,80,,,48683,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.169.65.77,,,192.168.1.143,,,6,,,80,,,39929,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.127.70,,,6,,,37772,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.221.127.70,,,192.168.1.143,,,6,,,80,,,34038,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.174.247,,,6,,,52471,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.179.144.186,,,192.168.1.143,,,6,,,80,,,52139,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.77.191.7,,,192.168.1.143,,,6,,,80,,,55594,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.249.231,,,192.168.1.143,,,6,,,80,,,52755,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.73.19,,,192.168.1.143,,,6,,,80,,,43712,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.221.127.70,,,192.168.1.143,,,6,,,80,,,47348,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.117.156,,,192.168.1.143,,,6,,,80,,,57937,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.147.223,,,6,,,57607,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.221.127.70,,,192.168.1.143,,,6,,,80,,,35312,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.44.255,,,6,,,41127,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.148.203,,,192.168.1.143,,,6,,,80,,,58457,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.179.144.186,,,192.168.1.143,,,6,,,80,,,48924,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.117.156,,,6,,,39294,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.249.231,,,6,,,43020,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.49.32,,,6,,,47078,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.77.36.62,,,192.168.1.143,,,6,,,80,,,49174,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.93.148,,,6,,,39336,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.221.128.65,,,192.168.1.143,,,6,,,80,,,41527,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.93.148,,,6,,,42854,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,49986,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.179.144.186,,,192.168.1.143,,,6,,,80,,,47603,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.179.144.186,,,192.168.1.143,,,6,,,80,,,35628,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.93.148,,,6,,,49184,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.254.170.235,,,192.168.1.143,,,6,,,80,,,37343,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.117.156,,,6,,,58491,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.207.208,,,6,,,42472,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.128.65,,,6,,,34823,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.221.126.58,,,192.168.1.143,,,6,,,80,,,52050,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.169.65.77,,,6,,,48169,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.169.65.77,,,192.168.1.143,,,6,,,80,,,43158,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.191.7,,,6,,,60953,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.221.127.70,,,192.168.1.143,,,6,,,80,,,48639,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.220.147.223,,,192.168.1.143,,,6,,,80,,,60264,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.174.247,,,192.168.1.143,,,6,,,80,,,33825,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.254.214.94,,,192.168.1.143,,,6,,,80,,,33786,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.254.170.235,,,192.168.1.143,,,6,,,80,,,39984,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.169.40.93,,,192.168.1.143,,,6,,,80,,,43597,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.221.128.65,,,192.168.1.143,,,6,,,80,,,54883,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.117.156,,,6,,,42194,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.220.147.223,,,6,,,58930,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.191.7,,,6,,,58892,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.210.178,,,6,,,32845,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.73.19,,,6,,,53834,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.109.183,,,6,,,33280,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.128.65,,,6,,,52956,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.254.170.235,,,192.168.1.143,,,6,,,80,,,40952,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.77.191.7,,,192.168.1.143,,,6,,,80,,,56859,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.254.214.94,,,192.168.1.143,,,6,,,80,,,43135,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.221.128.65,,,192.168.1.143,,,6,,,80,,,52243,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.179.144.186,,,6,,,55447,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.254.170.235,,,192.168.1.143,,,6,,,80,,,39965,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.109.183,,,6,,,59125,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.128.65,,,6,,,45740,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,54.179.144.186,,,6,,,58072,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.221.128.65,,,6,,,44675,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.207.208,,,6,,,57309,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.254.214.94,,,192.168.1.143,,,6,,,80,,,57713,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.77.191.7,,,192.168.1.143,,,6,,,80,,,47088,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.179.144.186,,,192.168.1.143,,,6,,,80,,,33023,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.74.249.231,,,192.168.1.143,,,6,,,80,,,40736,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.221.128.65,,,192.168.1.143,,,6,,,80,,,52264,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.76.201.235,,,6,,,55508,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.77.36.62,,,6,,,57581,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.77.11.250,,,192.168.1.143,,,6,,,80,,,52666,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,192.168.1.143,,,52.74.117.156,,,6,,,53200,,,80,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.221.128.65,,,192.168.1.143,,,6,,,80,,,40283,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,54.255.158.82,,,192.168.1.143,,,6,,,80,,,49899,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.221.128.65,,,192.168.1.143,,,6,,,80,,,40285,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
null,,,null,,,0x0800,,,52.76.104.38,,,192.168.1.143,,,6,,,80,,,51071,,,,,,GET,,,aps1-relay.tplinkcloud.com,,,HTTP/1.0,,, /status,,,,,,hehe,,
