srcMac| dstMac| ethType| srcIp| dstIp| ipProto| srcPort| dstPort|method|host|request-version|uri,,|uri|user-agent,,
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33246|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33247|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33248|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33249|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46534|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46535|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33243|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|33244|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|51097|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|51099|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|37629|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|47486|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|47487|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|47489|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|203.5.76.10|6|57218|80|GET|www.abc.net.au|HTTP/1.1| /res/streaming/audio-live/shout-mp3/triplej-nswvictas.pls,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|41373|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|41374|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|41371|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|41372|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|40170|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|40172|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|40171|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|36572|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|36573|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|36570|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|36571|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46440|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46441|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46439|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46435|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|47766|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46436|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|47767|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46437|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|47768|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46438|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58405|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58404|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58403|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|41375|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46431|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|47762|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46432|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|47764|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|46434|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|47765|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58401|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60784|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60783|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60786|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60785|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60780|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60782|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58447|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58439|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|45143|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|45142|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|45141|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|45140|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|45144|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|45138|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|47799|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58442|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58441|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58446|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58445|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58444|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58443|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58482|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58481|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58486|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58485|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58484|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58489|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58488|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|58487|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|59446|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|59445|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|59444|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|35217|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|59442|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|35218|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|35215|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|35216|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|41369|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|42434|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|49800|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|42432|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|42433|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|50814|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|50813|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|50812|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|50811|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|50810|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|42430|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|42431|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|59448|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|49806|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|49805|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|40168|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|49802|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|49804|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|49803|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|59447|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|50809|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|50808|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|50807|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|35219|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|35222|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|35221|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|35220|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60269|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60268|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60272|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60271|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|53213|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|53214|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|53210|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|53211|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60274|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60273|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60276|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|60275|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|53212|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|42680|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|53209|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|53206|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|53207|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|32854|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|49716|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|42422|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|32853|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|49715|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|42423|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|49718|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|42420|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|32855|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|49717|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|42421|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|49712|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|49720|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|49719|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.159|192.168.1.239|6|80|49714|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|48655|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|48654|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|204.69.221.34|6|38980|80|GET|opml.radiotime.com|HTTP/1.1| /Tune.ashx?id=s25508&formats=aac,mp3&partnerId=!EALLOjB&serial=AGOKDHJPYEPDDGQQLVJWAZQD6LLA&latlon=47.628933,-122.34318,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|48657|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|42428|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|48656|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|32850|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|48658|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|32852|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|42424|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|32851|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|42425|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|51903|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|51902|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|51901|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|51900|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|48653|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|51905|80|GET|192.168.1.159|HTTP/1.1| /api/uRKZ5dbJ3h2UD08kLJZRFcdFejNFssp-2tJ2yyMC/lights,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|51904|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
null|null|0x0800|192.168.1.239|192.168.1.159|6|39020|80|GET|192.168.1.159|HTTP/1.1| /description.xml,,|null|null
