srcMac| dstMac| ethType| srcIp| dstIp| ipProto| srcPort| dstPort|cache control|server|response phrase|response version|unique service name|status code|location|search target,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|43566|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:service:WANIPConnection:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:service:WANIPConnection:1,,
null|null|0x0800|192.168.1.249|239.255.255.250|17|58489|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|43732|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|43779|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|42378|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|54352|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|55682|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|53061|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|44710|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:service:WANIPConnection:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:service:WANIPConnection:1,,
null|null|0x0800|192.168.1.249|239.255.255.250|17|36673|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|239.255.255.250|17|36546|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|43339|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|55313|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|239.255.255.250|17|40158|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|42060|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|42035|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|56681|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|55338|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|42089|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|239.255.255.250|17|45046|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|239.255.255.250|17|35203|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|54143|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|54194|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.180|17|1900|3942|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:service:WANIPConnection:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:service:WANIPConnection:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|59585|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|58253|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|239.255.255.250|17|58087|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|239.255.255.250|17|56522|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|239.255.255.250|17|46802|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|239.255.255.250|17|46801|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|239.255.255.250|17|44401|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|239.255.255.250|17|44530|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|60541|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|35577|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|46231|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|35587|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|45085|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|57050|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|60693|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|239.255.255.250|17|55205|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|36964|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|48949|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.193|192.168.1.249|17|3098|1900|max-age=86400|Linux/2.6.21, UPnP/1.0, Portable SDK for UPnP devices/1.6.6|OK|HTTP/1.1|uuid:Sensor-1_0-221310L11005E4::upnp:rootdevice|200.0|http://192.168.1.193:49153/setup.xml|upnp:rootdevice,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|33003|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|59675|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|60624|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|34366|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|58331|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|47305|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|48624|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|239.255.255.250|17|42155|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|49950|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|35309|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|47326|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|48658|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|239.255.255.250|17|43483|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|60493|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|239.255.255.250|17|59270|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|239.255.255.250|17|45611|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|36727|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|48726|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|34154|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|239.255.255.250|17|36342|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|35964|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|34636|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|35930|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|35991|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|239.255.255.250|17|47009|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|45336|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|57391|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|239.255.255.250|17|59243|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|239.255.255.250|17|34064|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|239.255.255.250|17|47275|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|46727|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|45435|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|44109|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|45411|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.208|17|1900|51165|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|58783|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|239.255.255.250|17|34099|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|57171|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:service:WANPPPConnection:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:service:WANPPPConnection:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|57172|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|239.255.255.250|17|57083|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|239.255.255.250|17|48310|1900,,|null|null|null|null|null|null|null|null
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|34434|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|59705|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.208|17|1900|64142|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|47795|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|35785|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
null|null|0x0800|192.168.1.249|192.168.1.239|17|1900|58488|max-age=120|Ubuntu/precise UPnP/1.1 MiniUPnPd/1.7|OK|HTTP/1.1|uuid:Upnp-BasicDevice-1_0-00166CAB6B88::urn:schemas-upnp-org:device:InternetGatewayDevice:1|200.0|http://192.168.1.249:49152/rootDesc.xml|urn:schemas-upnp-org:device:InternetGatewayDevice:1,,
